definition,left_variant,right_variant,segment_type,segment_value,n_races,left_rmse,right_rmse,rmse_difference,ci_low,ci_high,interval_spans_zero,interval_available,verdict,races_favouring_left,races_favouring_right,small_sample,resampling_unit,n_clusters,bootstrap_resamples,bootstrap_seed,nesting,terms_added,terms_removed,left_components,right_components,left_mae,right_mae,mae_difference,left_bias,right_bias,bias_difference,left_coverage_90,right_coverage_90,coverage_90_difference,left_crps,right_crps,crps_difference,left_win_accuracy,right_win_accuracy,win_accuracy_difference,left_brier_score,right_brier_score,brier_score_difference,left_win_log_loss,right_win_log_loss,win_log_loss_difference,left_r2,right_r2,r2_difference,left_experiment_role,right_experiment_role,left_censored_races,censor_exclusions_left,censor_exclusions_right
two_party,baseline,baseline_tenure_cap2,is_special,True,22,20.435189,20.386739,0.04845,-0.065415,0.172212,True,True,undecided,12,10,False,election_date,16,10000,20260912,nested,tenure_cap2_signed,,,,15.368937,15.364488,0.004449,-10.209201,-10.323414,0.114213,0.727273,0.727273,0.0,11.735888,11.708405,0.027483,0.818182,0.818182,0.0,0.137149,0.137777,-0.000628,0.428136,0.430178,-0.002042,0.381509,0.384438,-0.002929,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,ballot_timing,midterm_dem_pres,137,10.965912,11.053222,-0.08731,-0.106205,-0.056446,False,True,baseline lower,82,55,False,election_date,2,10000,20260912,nested,tenure_cap2_signed,,,,8.112175,8.165061,-0.052886,-3.112,-3.260688,0.148687,0.956204,0.956204,0.0,6.07957,6.116343,-0.036773,0.883212,0.875912,0.007299,0.08973,0.093219,-0.003489,0.288515,0.296381,-0.007866,0.754233,0.750304,0.003929,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,ballot_timing,midterm_gop_pres,60,15.998249,16.055443,-0.057195,,,,False,undecided,35,25,False,election_date,1,10000,20260912,nested,tenure_cap2_signed,,,,12.692555,12.764766,-0.072212,-11.60419,-11.668267,0.064077,0.816667,0.816667,0.0,9.195215,9.241173,-0.045958,0.9,0.9,0.0,0.092054,0.092678,-0.000623,0.321462,0.320565,0.000897,0.440869,0.436864,0.004005,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,ballot_timing,presidential,127,10.986442,11.041629,-0.055187,-0.112074,0.014703,True,True,undecided,66,61,False,election_date,3,10000,20260912,nested,tenure_cap2_signed,,,,9.103872,9.158359,-0.054487,3.943398,3.907993,0.035405,0.952756,0.952756,0.0,6.316748,6.347773,-0.031025,0.897638,0.897638,0.0,0.072956,0.072881,7.5e-05,0.241209,0.241739,-0.000531,0.789976,0.787861,0.002115,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,ballot_timing,special,22,20.435189,20.386739,0.04845,-0.065415,0.172212,True,True,undecided,12,10,False,election_date,16,10000,20260912,nested,tenure_cap2_signed,,,,15.368937,15.364488,0.004449,-10.209201,-10.323414,0.114213,0.727273,0.727273,0.0,11.735888,11.708405,0.027483,0.818182,0.818182,0.0,0.137149,0.137777,-0.000628,0.428136,0.430178,-0.002042,0.381509,0.384438,-0.002929,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,office,State Representative,256,13.150692,13.213514,-0.062822,-0.10245,-0.005479,False,True,baseline lower,143,113,False,election_date,16,10000,20260912,nested,tenure_cap2_signed,,,,9.902632,9.951161,-0.04853,-2.624507,-2.766585,0.142078,0.90625,0.90625,0.0,7.243334,7.277917,-0.034583,0.890625,0.886719,0.003906,0.086743,0.088226,-0.001483,0.287991,0.290418,-0.002427,0.690831,0.687871,0.002961,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,office,State Senate,90,11.582799,11.611666,-0.028867,-0.089646,0.029524,True,True,undecided,52,38,False,election_date,13,10000,20260912,nested,tenure_cap2_signed,,,,9.246176,9.31258,-0.066404,-1.939029,-1.881828,-0.057201,0.944444,0.944444,0.0,6.563745,6.589053,-0.025309,0.877778,0.877778,0.0,0.087697,0.089253,-0.001556,0.279346,0.285066,-0.00572,0.689263,0.687712,0.001551,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,pres_elec,False,219,13.685674,13.740593,-0.05492,-0.082509,0.004405,True,True,undecided,129,90,False,election_date,19,10000,20260912,nested,tenure_cap2_signed,,,,10.096063,10.148484,-0.052421,-6.151589,-6.273632,0.122043,0.894977,0.894977,0.0,7.501386,7.534221,-0.032835,0.881279,0.876712,0.004566,0.09513,0.097547,-0.002416,0.311567,0.316447,-0.00488,0.629454,0.626474,0.00298,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,pres_elec,True,127,10.986442,11.041629,-0.055187,-0.112074,0.014703,True,True,undecided,66,61,False,election_date,3,10000,20260912,nested,tenure_cap2_signed,,,,9.103872,9.158359,-0.054487,3.943398,3.907993,0.035405,0.952756,0.952756,0.0,6.316748,6.347773,-0.031025,0.897638,0.897638,0.0,0.072956,0.072881,7.5e-05,0.241209,0.241739,-0.000531,0.789976,0.787861,0.002115,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,no_dem_candidate,False,346,12.761409,12.816128,-0.054719,-0.084039,-0.011144,False,True,baseline lower,195,151,False,election_date,22,10000,20260912,nested,tenure_cap2_signed,,,,9.731877,9.785057,-0.053179,-2.446203,-2.536446,0.090242,0.916185,0.916185,0.0,7.066562,7.098733,-0.03217,0.887283,0.884393,0.00289,0.086991,0.088493,-0.001502,0.285742,0.289026,-0.003284,0.693512,0.690878,0.002634,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,incumbent_status,Dem_Incumbent,167,11.278745,11.372566,-0.093821,-0.1576,-0.005431,False,True,baseline lower,95,72,False,election_date,6,10000,20260912,nested,tenure_cap2_signed,,,,8.828743,8.88639,-0.057647,-1.064733,-1.20089,0.136158,0.946108,0.946108,0.0,6.3345,6.386478,-0.051978,0.946108,0.94012,0.005988,0.047683,0.050108,-0.002425,0.173247,0.179024,-0.005777,0.519485,0.511458,0.008027,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,incumbent_status,GOP_Incumbent,86,12.448192,12.538984,-0.090792,-0.153372,-0.036997,False,True,baseline lower,53,33,False,election_date,6,10000,20260912,nested,tenure_cap2_signed,,,,9.719206,9.843046,-0.12384,-3.146547,-3.178025,0.031478,0.918605,0.918605,0.0,7.02552,7.07601,-0.050489,0.895349,0.895349,0.0,0.076821,0.077131,-0.00031,0.27256,0.272301,0.000259,-0.397136,-0.417591,0.020455,reference,sensitivity,2.0,0.0,0.0
two_party,baseline,baseline_tenure_cap2,incumbent_status,No_Incumbent,93,15.302296,15.279177,0.023119,-0.017703,0.072044,True,True,undecided,47,46,False,election_date,22,10000,20260912,nested,tenure_cap2_signed,,,,11.365352,11.345167,0.020185,-4.279279,-4.341413,0.062134,0.860215,0.860215,0.0,8.419079,8.39874,0.020338,0.774194,0.774194,0.0,0.166982,0.167929,-0.000947,0.49994,0.502022,-0.002082,0.435763,0.437467,-0.001704,reference,sensitivity,2.0,0.0,0.0
